External Sample ID,ONT Sample ID,Illumina Sample ID,ONT Sample Filename,Illumina Sample Filename,Assembly ID,Genome ID,Genome Tax ID,Assembly Status,Created At,Job,Assembly FASTA URI,Assembly GFA URI,Filtered N50,GC Content,Total Length,Circular Contigs,Total Contigs,Represented Segments,Expected Segments,Completeness,Contamination,Mean Illumina Depth,Mean ONT Depth,Median ONT Read Length,N50 ONT Read Length,ONT Read Median Quality,Total ONT Reads,Median Illumina Read Length,Total Illumina reads,Total Illumina bases,Ambiguous Illumina bases,Illumina Q-scores < 25,Illumina Read Median Quality,Fully Circularized,Assembly Level,Passed QC
NUC000419,4b174a82258048d0,2903e063f64c4f5c,ONG2_2019BF02_25586D-5.fastq.gz,ILM3_2018AI06_25586D-5.fastq.gz,51c68a6e81744136,d7727bb49ac34e11,76856,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_51c68a6e81744136/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=PNaaCmsJDnUF2XpHHqv%2BlvZaC6I%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_3fa616652b664cb0/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=EBCtywJvWNUokDb0XzV9mqGB9Bg%3D,2177851.0,0.2714657706151615,2177851.0,1.0,1.0,,,100.0,0.0,303.5315060580361,433.68010942897376,4137.0,10780.0,17.0,143833.0,216.0,2986474.0,645078384.0,8972.0,0.0,38.0,True,Complete,True
NUC000587,3cb382a73467451e,43339a657dee4841,ONG2_2019BK04_47077DX.fastq.gz,ILM3_2019AO05_47077DX.fastq.gz,35fe052f0229436f,d8b30e7d0fd74a12,1351,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_35fe052f0229436f/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=JvHFBh%2F2%2Fn%2FJ8S0jShzwx85NSXM%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_9483d878c66e4e99/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=OIANnYkpMhptKHpcmw1TBpP3jv8%3D,2739503.0,0.37749767019784247,2739503.0,1.0,1.0,,,99.62546816479401,0.0,622.7195859978982,588.3435371306401,13234.0,25124.0,17.0,99851.0,261.0,7238909.0,1889355249.0,19927.0,0.0,38.0,True,Complete,True
NUC000733,ec3fb5c82f3f4a93,af0f40642c0041a4,ONG2_2019DG03_43432D-5.fastq.gz,ILM3_2019BW05_43432D-5.fastq.gz,5dabef36873b4284,0ad1f0cf176a4a7a,197,published,2019-08-27 21:31:43.924082+00:00,Unicycler Hybrid Downsampled,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_5dabef36873b4284/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=REdQFk6Mrjul9YYKhPpiN1CP9VA%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_c4a538d528834149/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=H6wYRKbm39zWBgBuo6iovf%2F5G6s%3D,1765052.0,0.30410718777690404,1765052.0,1.0,1.0,,,98.66938058748401,0.2791461412151067,800.088868769872,,6215.0,17261.0,25.0,112441.0,228.0,6810051.0,1552691628.0,9514.0,0.0,38.0,True,Complete,True
NUC000745,16898e54db77400d,a06d89ab038b49e3,ONG2_2019DG01_49943D-5.fastq.gz,ILM3_2019BW08_49943D-5.fastq.gz,884a6bce4d4940c8,49a124aca16e464e,197,published,2019-08-27 21:31:43.924082+00:00,Unicycler Hybrid Downsampled,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_884a6bce4d4940c8/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=h6XoQZ4w8rnG8OT0v8rz0mquxmA%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_0ca42ee6f5b14149/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=u5Ap094zv0xBJY%2B7Db1l8nWn7h4%3D,1617945.0,0.3056364709554404,1617945.0,1.0,1.0,,,99.85472541507022,0.14687100893997446,407.3494216428865,,12342.0,32303.0,25.0,113100.0,238.0,3024953.0,719938814.0,4156.0,0.0,38.0,True,Complete,True
NUC000754,153205a9275242a3,36e5149f25e14ba7,ONG2_2019DG04_53420D-5.fastq.gz,ILM2_2019AH03_53420D-5.fastq.gz,2d9a843c79504bf8,2283dc86853f4590,485,published,2019-08-27 21:31:43.924082+00:00,Unicycler Hybrid Downsampled,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_2d9a843c79504bf8/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=Fx6uH7tPhGTCgiOWk41Kjf3oE%2Bg%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_37bfcd0045fe456f/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=52PzFGmmaLQSbO6ZFli0fmImY98%3D,2210855.0,0.5246518296999378,2215008.0,2.0,2.0,,,99.81829428593521,0.20876826722338204,272.55269543367507,,9778.0,21569.0,24.0,62672.0,234.0,2856110.0,668329740.0,0.0,0.0,38.0,True,Complete,True
NUC000544,ae4c7878be0d4edf,c2aba189aec547a4,ONG2_2019AJ02_25175D-5.fastq.gz,ILM3_2019AJ06_25175D-5.fastq.gz,a5b90c0a8a14436e,f77570cabe0d4e44,1309,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_a5b90c0a8a14436e/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=2TZa3AXuA5T3oyrfsuU%2FkCFCMOc%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_d2cbdb60a2044383/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=UBMF2%2B9TOMzhIPf77%2FoAKh5x9A8%3D,2019345.0,0.368716093584801,2019345.0,1.0,1.0,,,100.0,0.18726591760299627,570.9537538162127,300.89833386568415,8930.0,31043.0,16.0,39404.0,245.0,5264184.0,1289725080.0,4290.0,0.0,38.0,True,Complete,True
NUC000643,5e2ada3bd1654586,5d56b9e0b08d43b7,ONG2_2019AX02_700278D-5.fastq.gz,ILM3_2019BA06_700278D-5.fastq.gz,4c269002a6984ca7,64c60620f84143fe,48935,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_4c269002a6984ca7/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=rCkdtzAJfNQt5%2Bpj3H6V7zxQwu4%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_3f0f2ef805df4ac1/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=BxRR8a%2B%2Fihw2q6dzG9urL7ZHe7s%3D,3561522.0,0.6511204514546628,4233249.0,3.0,3.0,,,99.81797497155861,0.0,132.9405662046608,112.58220057454687,13539.5,40284.0,15.0,22814.0,188.0,3648388.0,685896944.0,561.0,0.0,38.0,True,Complete,True
NUC000508,483ca37d6c4248c3,e27be1c4ecf24171,ONM2_2019AB05_BAA-2146D-5.fastq.gz,ILM3_2019AE10_BAA-2146D-5.fastq.gz,7814e1a2326b4aba,02ac7a5ebe374730,573,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_7814e1a2326b4aba/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=xWCsZg7axPZ3S7ttyr14e7cXJ9k%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_b57d0171ce624a9e/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=FCd5EBYBRhk6wnUOaox5jPmrcW8%3D,5435730.0,0.5696649393047605,5780684.0,5.0,5.0,,,100.0,1.0214579659024101,189.23502714944965,171.8579960433748,10261.0,40258.0,14.0,52605.0,245.0,4991697.0,1222965765.0,8558.0,0.0,38.0,True,Complete,True
NUC000461,f6e2defb149845a1,aea30edbe9994db5,ONG2_2019BH04_700819D-5.fastq.gz,ILM3_2018AK08_700819D-5.fastq,883ac015d1d6461f,e9e27bd8e7cf4ea7,32022,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_883ac015d1d6461f/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=X63fXQa5cBoDjjsL9FH1Xng%2F%2B8w%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_011a89dacd9a4838/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=jlryucNWh4WtGeSP3rBhgsY9veI%3D,1637699.0,0.3056019451681902,1637699.0,1.0,1.0,,,99.37579821200512,0.11494252873563218,843.5896380062313,929.1554125636029,13434.5,34171.0,16.0,80368.0,269.0,5801563.0,1560620447.0,8239.0,0.0,38.0,True,Complete,True
NUC000521,9a8eeb381d234b11,3a814c7032134b89,ONG2_2019AC02_23272D-5.fastq.gz,ILM3_2019AF09_23272D-5.fastq.gz,567d7169dc2840d1,b629ff38abd84252,1598,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_567d7169dc2840d1/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=utXz0m%2B%2FwvB2QrJjkmO2cXjqoQo%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_66572f608f344d15/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=WEM4eLCosb9LhBUrR345Svqi4jw%3D,2047264.0,0.38878620441721246,2047264.0,1.0,1.0,,,99.45652173913044,0.5434782608695652,928.1959156220204,1075.6332168201072,2360.0,6583.0,16.0,536623.0,246.0,8553599.0,2104185354.0,8867.0,0.0,38.0,True,Complete,True
NUC000436,f16af42d9de34723,6395c3b311264448,ONG2_2019AN04_27853DX.fastq.gz,ILM3_2018AJ10_27853DX.fastq,5cfa15b5df924255,a96dd3fec62a4470,287,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_5cfa15b5df924255/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=yITa4BbbPLoyiag1rf173d%2BpVdk%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_1493cc4214bc4714/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=bU9EmaNdKjzyg%2FGpfs07jkfNc6w%3D,6839777.0,0.6609246178640035,6839777.0,1.0,1.0,,,99.67532467532467,0.10822510822510821,148.37363067298364,71.08978728400064,16912.5,43230.0,15.0,20314.0,237.0,4669448.0,1106659176.0,3108.0,0.0,38.0,True,Complete,True
NUC000659,da1959c356d54805,b46da9af885245b7,ONG2_2019AZ04_BAA-595D-5.fastq.gz,ILM3_2019AZ04_BAA-595D-5.fastq.gz,9eee5d4af3ff40c8,0c9125bcd5b64ef0,1314,published,2019-06-19 21:33:45.119396+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_9eee5d4af3ff40c8/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=ot2V422Mjjw%2FFZ7ntuLfHOAYdEI%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_b5363f9afd30475e/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=D7ruFyLVl%2FSGM9JPXhbm1wMEbVY%3D,1900752.0,0.3858841132351827,1900752.0,1.0,1.0,,,100.0,0.0,559.6440908650892,638.7560465542059,5626.0,15351.0,16.0,140032.0,267.0,4513394.0,1205076198.0,9446.0,0.0,38.0,True,Complete,True
NUC000481,49e5935c503f4439,a8decef521f0446a,ONG2_2019BI05_BAA-835D-5.fastq.gz,ILM3_2018AL05_BAA-835D-5.fastq.gz,7c187d60b87346b2,3816bd2cca9f47d2,239935,published,2019-06-19 21:33:45.119396+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_7c187d60b87346b2/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=Zv0M4N722DFif93h1%2BqpAha3or8%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_5b36ff11847342d7/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=5ElYZnwCnsLptDJmbWuI87%2FznW4%3D,2663796.0,0.5575595878963704,2663796.0,1.0,1.0,,,95.91836734693878,0.0,380.1966899619187,339.81975158758405,4717.5,22493.0,15.0,90930.0,232.0,4828567.0,1120227544.0,2978.0,0.0,38.0,True,Complete,True
NUC000605,293e8ff800874fad,10af73abdfb24c0e,ONG2_2019AU03_10556D-5.fastq.gz,ILM3_2019AY08_10556D-5.fastq.gz,cf66a2e3fff44220,b4727730778a4850,1305,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_cf66a2e3fff44220/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=U2EamYQ7YrKLtmVNPeVYFDrUKrg%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_bbef883f565944bc/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=t438frbQsRnQxiVEADbVFPLLeI4%3D,2297406.0,0.43326604004690505,2297406.0,1.0,1.0,,,100.0,0.0,524.5745327556383,555.9359664769745,4609.0,9837.0,16.0,198330.0,261.0,5306132.0,1384900452.0,11246.0,0.0,38.0,True,Complete,True
NUC000583,b37909e0157f4eb3,4d22c714616b474f,ONG2_2019BL01_10145DX.fastq.gz,ILM3_2019AO06_10145DX.fastq.gz,429956f0396147ab,01da0a5a0e1f453b,287,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_429956f0396147ab/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=Z3J8Y163zK4Wygw%2BOfGPy8OYCpc%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_878c75c81db34588/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=VqhH7G6zSvf3zOq4iodpwyWIjLc%3D,6317054.0,0.6652362002920982,6317054.0,1.0,1.0,,,99.67532467532467,0.10822510822510821,140.11259962542564,79.97976287680935,13482.0,42544.0,15.0,23077.0,220.0,4788696.0,1053513120.0,10123.0,0.0,38.0,True,Complete,True
NUC000601,e54f32268dfc48b4,ab09790fed6745ef,ONG2_2019BC01_33236D-5.fastq.gz,ILM3_2019AS06_33236D-5.fastq.gz,e8553a298ec3458e,57f51dd6ba4543c0,824,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_e8553a298ec3458e/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=VzPuXDr91f7yzUZYoFI4uHP6CTQ%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_e3de43be710e4bd2/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=MKkeAYgyyt0HejlW0IxrAuyzcMo%3D,2281739.0,0.46556288865641515,2281739.0,1.0,1.0,,,97.4661746617466,0.43050430504305043,475.9970329647694,80.35354043560635,8500.5,25088.0,15.0,13756.0,241.0,4970066.0,1197785906.0,11898.0,0.0,38.0,True,Complete,True
NUC000440,97968bb73fa14862,a805b9a0821a455b,ONM2_2018AB01_6633D-5.fastq.gz,ILM3_2018AH02_6633D-5.fastq.gz,d8fcead0a3134390,6b7489baf39a42f1,96241,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_d8fcead0a3134390/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=2qY%2B9Y%2B4YkA1KncPx%2FbniKPSnEo%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_8f96825426b14d43/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=EK9XXMH3kYTze3AEx38o6W6E%2B%2BA%3D,4041255.0,0.43925933899246644,4041255.0,1.0,1.0,,,98.7551867219917,0.0,215.8923386423277,261.26732858975737,6479.0,8821.0,15.0,158791.0,271.0,3559293.0,964568403.0,8217.0,0.0,38.0,True,Complete,True
NUC000519,ff81b06cbbe544e1,d8f1fbecac8c4ceb,ONG2_2019AE01_12980D-5.fastq.gz,ILM3_2019AH04_12980D-5.fastq.gz,8bda0a93754841a8,eea2e46b27b14739,1422,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_8bda0a93754841a8/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=nmafh2%2BIrAqeUeXowvw2KnqbNjU%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_b1c35efe85764c83/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=NVGmZVqqeng%2B%2BgUW%2Byn%2FbKyJFts%3D,2830082.0,0.5277813917765906,2859252.0,2.0,2.0,,,98.90710382513662,0.0,316.11251998774503,178.08862667578794,2242.0,6688.0,16.0,124350.0,258.0,3849961.0,993289938.0,3809.0,0.0,38.0,True,Complete,True
NUC000394,11fcb2d745a7466a,5bb286b318014bda,ONG1_2019AL03_17745D-5.fastq.gz,ILM3_2018AA01_17745D-5.fastq.gz,408f8f8ec1b949da,3dc68c1d228c4c81,29466,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_408f8f8ec1b949da/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=sz6%2FJgt%2F3J2qBfIjNQX%2BB1Dfvj8%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4474bc41eedf4fc1/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=6jdXCRqhPoquYr72k9QAovPwiD4%3D,2181558.0,0.3865938929884055,2181558.0,1.0,1.0,,,100.0,0.5988023952095808,466.32753518357066,534.4492248200598,6298.0,44900.0,16.0,66646.0,249.0,4721443.0,1175639307.0,0.0,0.0,38.0,True,Complete,True
NUC000413,d3823554b16e471c,17d853be43384f3b,ONM1_2018AC03_700610D-5.fastq.gz,ILM3_2018AC07_700610D-5.fastq.gz,adb6d513b7374f84,d0622592e00d4ee0,1309,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_adb6d513b7374f84/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=hd88pHD0q39CJPjWUFqi9W76XcI%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_432683a7f7a44f82/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=TIJjIx3GCzrP9oIPsgG398qo6eY%3D,2031444.0,0.36826021293227873,2031444.0,1.0,1.0,,,100.0,0.0,330.05928492244925,98.30224264119514,3941.0,6348.0,14.0,45801.0,264.0,2939778.0,776101392.0,2747.0,0.0,38.0,True,Complete,True
NUC000529,f4427ce1636b4c0e,8221809266ac4b66,ONG2_2019AG04_BAA-1706D-5.fastq.gz,ILM3_2019AH08_BAA-1706D-5.fastq.gz,32e0786b301f403d,f7215ae175254816,573,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_32e0786b301f403d/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=EjDCE6v4SEeqkVXZl0MOeaSEDhI%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_407dcf77f1024e9b/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=zVNOEJKRpjQLiKy9VNOV%2BmGCCjQ%3D,5304241.0,0.5715467099168412,5521365.0,3.0,3.0,,,99.87654320987656,0.38580246913580246,132.4419389046006,38.05754845042847,5678.0,20760.0,15.0,20576.0,250.0,3326557.0,831639250.0,2686.0,0.0,38.0,True,Complete,True
NUC000637,7ea6db58ba2147a3,a45c91cf77c64445,ONG2_2019BD02_8503D-5.fastq.gz,ILM3_2019AT03_8503D-5.fastq.gz,b691a1d342664647,0a1687b7faf34e32,823,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_b691a1d342664647/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=LyB3dDp9VCcdpA61H%2Bfrk4i21jw%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f84ac27dc41c4b76/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=VLwPehVffVR%2FkHkDCUIT1wmS3ts%3D,4812038.0,0.4505893344981898,4812038.0,1.0,1.0,,,99.42307692307692,0.38461538461538464,213.1816902219238,172.60841206989636,11288.0,39635.0,16.0,42455.0,242.0,4753298.0,1150298116.0,8534.0,0.0,38.0,True,Complete,True
NUC000528,2bcc6742f7054544,d0652bbdc1194af9,ONG2_2019AF03_BAA-1675D-5.fastq.gz,ILM3_2019AH02_BAA-1675D-5.fastq.gz,abe498d633874dd9,dbc102a9ef7e4d61,59201,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_abe498d633874dd9/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=oS%2BcGoLcxHSYQAhcRB1EcMkkUZU%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_7a934e872ba04091/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=BHvcSeOQQdKoYI9XJMg6haSa%2FiM%3D,4892206.0,0.5214708372871696,4895035.0,2.0,2.0,,,100.0,0.11145404663923181,189.79664981550616,332.4072444834409,2841.0,4667.0,16.0,448628.0,261.0,3912401.0,1021136661.0,3817.0,0.0,38.0,True,Complete,True
NUC000612,11806206facc47ea,4b90e5f6d9ef464a,ONG2_2019AV02_19089D-5.fastq.gz,ILM3_2019AY04_19089D-5.fastq.gz,0f03d874f84b437e,4b5ecaf04c474f7d,155892,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_0f03d874f84b437e/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=BqKJK%2BTWKc%2F0iqNXzmDZeOed%2F7g%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_140d17131de0462d/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=mBdlI3GvVO%2BsJrIuI5TioL%2B3I1U%3D,4136851.0,0.6716214821370168,4136851.0,1.0,1.0,,,99.67532467532467,0.0,274.75285225334903,82.65877257846608,3097.0,11068.0,15.0,58112.0,223.0,5655168.0,1261102464.0,11785.0,0.0,38.0,True,Complete,True
NUC000507,c63524ffe63f40e1,40636ae6718e4b69,ONM2_2019AB02_700928D-5.fastq.gz,ILM3_2019AE06_700928D-5.fastq.gz,b7ea8f6005cd4849,bad734779799489e,562,published,2019-06-14 21:00:04.172284+00:00,Unicycler Hybrid,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/file_b7ea8f6005cd4849/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=X5tmE1zrd9DciqTBTGkMoO0%2BJRQ%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_e362af996e014f59/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=ogE%2BD9jzLJK1GmBzBu6NA1KLfRQ%3D,5236651.0,0.5048434581567495,5236651.0,1.0,1.0,,,99.96141975308642,0.6172839506172839,160.0984199634461,264.5251006798047,10813.0,37229.0,14.0,74402.0,254.0,3746527.0,951617858.0,7042.0,0.0,38.0,True,Complete,True
