Assembly ID	Base Catalog Number	Assembly Status	Assembly Publication Status	Assembly Rank	Error Message	Filtered N50	GC Content	Total Length	Circular Contigs	Total Contigs	Contamination	Mean Illumina Depth	Mean ONT Depth	Median ONT Read Length	N50 ONT Read Length	ONT Read Median Quality	Total ONT Reads	Total Illumina reads	Ambiguous Illumina bases	Fully Circularized	Assembly Level	Product Catalog Number	Product Collection
e8683b63e9bf4cee	BAA-3086	published	gold	1		4178591	0.391348166745043	4218944	2	2	0	262.183971391893		3104	11281	25	461404	5107262	13908	true	Complete	BAA-3086	ATCC Bacteriology
e85bc2dcb7be4c81	BAA-3115	published	gold	1		2071957	0.39852998879803	2071957	1	1	0.199203187250996	491.011430992934		4689	13456	24	324220	4752085	7603	true	Complete	BAA-3115	ATCC Bacteriology
e8553a298ec3458e	33236	published	gold	2		2281739	0.465562888656415	2281739	1	1	0.43050430504305	475.997032964769	80.3535404356063	8500.5	25088	15	13756	4970066	11898	true	Complete	33236D-5	ATCC Bacteriology
e82cc082e40344a9	700802	published	processing	2		3218777	0.373816850723681	3360734	4	4	0.31210986267166	213.023667285019	719.141276280717	10839	19426	16	193019	3180897	8866	true	Complete	700802D-5	ATCC Bacteriology
e817af8bbf9742ce	BAA-2877	published	gold	1		3942789	0.388999039453945	4024794	3	3	0.628046494188227	301.238418661924		4147	19704	25	275490	4999905	13578	true	Complete	BAA-2877	ATCC Bacteriology
e80c0bce72da4d01	55677	published	gold	1		2070068	0.367479715642191	2070068	1	1	0	485.225438488011		5711	13548	24	304467	4565508	12279	true	Complete	55677	ATCC Bacteriology
e7fe46bb3bac48b1	19435	published	gold	1		2518724	0.353762766304484	2590315	3	3	1.13207547169811	424.036893582441	206.109237679587	5157.5	29898	21	44364	5060895	2456	true	Complete	19435D-5	ATCC Bacteriology
e7e5c127c9cd4920	19418	published	gold	1		1857439	0.381939326136686	1857439	1	1	0	1382.1395157526		5172	21961	27	138400	18740771	440679	true	Complete	19418	ATCC Bacteriology
e7a9fc0d0b8f48bc	21606	published	beta	1		753797	0.746692391537955	4285347	0	9	2.40847784200385	590.150179318799		7919.5	18438	24	205052	19267715	968674	false	Chromosome	21606	ATCC Bacteriology
e76787be72674c52	10702	published	beta	2		3250921	0.353952080422077	5434304	2	18	0.967078189300412	115.321830976844		2583	6568	14	6341	2795898	0	false	Chromosome	10702	ATCC Bacteriology
e7617bcd71144e5b	19615	published	gold	3		1844942	0.38482239550078	1844942	1	1	0	438.34250941222	497.3737667634	3153	6329	16	208141	3317530	3201	true	Complete	19615D-5	ATCC Bacteriology
e6fd65dc02c148ec	6057	published	gold	1		2612695	0.382030049431717	2612695	1	1	0	659.722628550213		15611	32022	25	33687	7757852	3301	true	Complete	6057	ATCC Bacteriology
e6d1bf7ce27e4cff	19945	published	gold	1		4687709	0.522130546453224	4776859	3	3	0.0367647058823529	210.5947860299		2942	34185	25	63719	4909174	1162	true	Complete	19945	ATCC Bacteriology
e6c42bc21e534b37	BAA-3051	published	beta	1		5054112	0.508093610460202	5388165	5	10	0.421401515151515	185.874146611436		7997	32214	25	58222	5060122	11919	false	Chromosome	BAA-3051	ATCC Bacteriology
e6a7aa11a8cf4b1c	33397	published	gold	1		1955308	0.387122131142511	1955308	1	1	0	464.730986115742		5812	16937	25	171107	4398096	17805	true	Complete	33397DX	ATCC Bacteriology
e6630958bcc349cc	19210	published	beta	1		2344893	0.655816774288951	4277862	1	7	0.333333333333333	199.602931130889		3242	7558	15	21145	4708369	1442	false	Chromosome	19210D-5	ATCC Bacteriology
e65dca25739b4f24	17931	published	gold	1		2506228	0.536905261612271	2506228	1	1	0	1658.61246742116		15615.5	25153	25	135548	29602296	1776622	true	Complete	17931	ATCC Bacteriology
e6464838e24d49dc	15826	published	gold	1		2658707	0.592547430010152	2658707	1	1	0	853.143723245924		4505	16230	26	99788	16442977	126881	true	Complete	15826	ATCC Bacteriology
e60a62ae22434097	486	published	beta	1		1395685	0.744466189799787	4412692	1	8	2.3121387283237	326.543551861065		7241.5	24895	25	148692	11140163	74891	false	Chromosome	486	ATCC Bacteriology
e5a89a570d334948	BAA-309	published	gold	1		3740523	0.66567057753205	3873482	2	2	0.631313131313131	128.204778865642		17134	41752	23	43654	3052162	0	true	Complete	BAA-309D-5	ATCC Bacteriology
e588c03cb63342a9	23726	published	gold	1		2299627	0.271831475278382	2299627	1	1	0.160513643659711	1570.96063231124		2835	5451	27	954022	25640905	1366009	true	Complete	23726	ATCC Bacteriology
e566248452d94fef	51907	published	gold	2		1830651	0.381393832030245	1830651	1	1	0.272727272727273	100.189103766911	241.396655069699	12010	29022	16	26953	1399620	1326	true	Complete	51907D-5	ATCC Bacteriology
e516cc1f9a3c41b8	BAA-751	published	gold	1		3008862	0.380355522974927	3044754	2	2	0.546448087431694	1132.60943478521		7462	23475	27	378323	25101063	2177078	true	Complete	BAA-751	ATCC Bacteriology
e494b30091264212	BAA-1504	published	gold	1		4663204	0.476693364391239	4770444	3	3	0	141.245320383953		5221	17665	24	94289	3502566	9759	true	Complete	BAA-1504D-5	ATCC Bacteriology
e47a97592aea40d9	27739	published	beta	1		4469505	0.472834739813604	4550670	0	6	0	171.372540457914		2316	3269	24	1283888	4039082	3903	false	Chromosome	27739D-5	ATCC Bacteriology
e455b8bf5d3e4744	35559	published	beta	1		2197933	0.516509756353426	2202001	1	2	0.626304801670146	1311.00308810173		9480	29893	26	170591	21484381	143489	false	Chromosome	35559	ATCC Bacteriology
e44b21bb142b4b8b	9141	published	gold	1		5150379	0.411153987397707	5157474	2	2	0.268817204301075	409.747125046098		3519	8076	26	310143	15031966	896919	true	Complete	9141	ATCC Bacteriology
e407bf21015d42fa	27845	published	beta	1		2237312	0.316866560649577	2286298	4	6	0.284090909090909	1540.70161807428		15830	30364	29	109455	27522728	179379	false	Chromosome	27845	ATCC Bacteriology
e3f075b902234b7c	51741	published	gold	1		4689533	0.52277017775544	4689533	1	1	0.0367647058823529	171.061069078327		3409	5957	24	1211925	4471401	8787	true	Complete	51741	ATCC Bacteriology
e3e9beb678bd4e13	51277	published	beta	1		2560539	0.600128722897796	2560539	0	1	0	1239.085898946		10172	21726	25	32421	22554835	171366	false	Chromosome	51277	ATCC Bacteriology
e3e1c380fc82454c	700824	published	processing	2		1645141	0.391864891823862	1645141	1	1	0	584.114323939407	277.299939032581	6369.5	8915	13	69810	4401767	4461	true	Complete	700824D-5	ATCC Bacteriology
e3755a9bd154442d	8400	published	gold	1		4823470	0.522190456248303	4823470	1	1	0.0367647058823529	332.709048457509		7671	15061	24	745159	11360549	467866	true	Complete	8400	ATCC Bacteriology
e3554c63d4404d85	53608	published	gold	1		1948372	0.387736524203475	2095980	3	3	0.273224043715847	426.117521636657		6578	13014	27	568411	4324647	3608	true	Complete	53608	ATCC Bacteriology
e322b75a663447c9	700294	published	processing	2		1853024	0.385135864403267	1853024	1	1	0	431.426551949678		8720	11736	14	23019	3350993	3411	true	Complete	700294D-5	ATCC Bacteriology
e3136adaf1df46cf	35218	published	gold	1		5114772	0.5042896323078	5150558	2	2	0.115740740740741	125.014987502325		4386	28828	20	69910	3466552	4398	true	Complete	35218DX	ATCC Bacteriology
e2f2fcbe9c4d4b25	9270	published	gold	1		4723375	0.521187818337154	4924221	3	3	0.219887955182073	406.664445401618		4366	10307	26	1062141	14847315	100013	true	Complete	9270	ATCC Bacteriology
e2bd3a357eb04dae	BAA-2217	published	gold	1		5202992	0.508423179312018	5260484	5	5	0.104529616724739	268.604735990072		14638	32279	25	93227	8468991	8875	true	Complete	BAA-2217D-5	ATCC Bacteriology
e2b8b850eb0146a8	17386	published	gold	1		7032319	0.63403494636691	7032319	1	1	1.20833333333333	400.554039078772		4130	8593	24	951828	20855268	140876	true	Complete	17386	ATCC Bacteriology
e2468825c3944e3b	31821	published	gold	2		2058466	0.461326181116023	2204631	5	5	0	271.27209350745	39.2516461938529	5391	16325	16	9889	2746216	3133	true	Complete	31821D-5	ATCC Bacteriology
e1d59867be5247d4	VR-168	published	processing	4		7431	0.473556721840937	7431	0	1		803.784149310252						259864	16164	false	None	VR-168	ATCC Virology
e1caba5ddecc409d	700441	published	gold	1		5818896	0.609377102235058	6570388	6	6	2.42518059855521	126.652787055559		2941	25250	19	239555	4372374	1635	true	Complete	700441D-5	ATCC Bacteriology
e195b3847e224830	31267	published	beta	1		3711396	0.705259271833539	10279655	0	5	1.21602288984263	177.244034884418		3428	8077	14	187722	8714977	15332	false	Chromosome	31267D-5	ATCC Bacteriology
e1531a8e120f42ee	12600	published	gold	1		2755075	0.328380227732408	2782564	2	2	0.0802568218298555	488.171611147129		17301	31406	26	186367	6805605	29117	true	Complete	12600DX	ATCC Bacteriology
e1137ab3fe61493e	6324	published	gold	1		2127932	0.396684198555217	2127932	1	1	0.597609561752988	353.254700808109		4037	15413	26	175232	5346005	277169	true	Complete	6324	ATCC Bacteriology
e100fe51a6784ae7	478	published	gold	1		5379006	0.656492296160294	5379006	1	1	1.01483216237315	129.079143816942		5688	23027	23	72021	4112508	9517	true	Complete	478	ATCC Bacteriology
e0b597b7086b4d5f	27405	published	gold	1		3847851	0.389847735788106	3847851	1	1	0.671140939597315	129.662845164577		6467	12345	20	311919	2694896	8423	true	Complete	27405D-5	ATCC Bacteriology
e0a4985ee9fe4706	700327	published	gold	1		3490061	0.4237427368748	3490061	1	1	1.1442483262325	262.628887861845		5345	11966	26	141277	5013066	13767	true	Complete	700327	ATCC Bacteriology
e058ce9f2d1a4fa1	700236	published	gold	1		2440618	0.315578523065469	2498215	6	6	1.38121546961326	701.126258148318	227.474788999346	6870	26804	16	44184	9884865	9281	true	Complete	700236D-5	ATCC Bacteriology
e048858e4d244ec5	BAA-1064	published	beta	1		1804672	0.383542484700322	1897589	0	2	0	494.938474559033		3924	7130	25	173908	4962775	3665	false	Chromosome	BAA-1064D-5	ATCC Bacteriology
e01c681af226450a	BAA-589	published	beta	1		4088942	0.677073221801733	4146555	0	8	0.467289719626168	125.424741871554		15552.5	48809	14	37118	4133929	1257	false	Chromosome	BAA-589D-5	ATCC Bacteriology
e00e381da0f141d7	25259	published	processing	2		2908415	0.660682880538025	2908415	1	1	1.18483412322275	230.118863113955	81.1309348906535	6017	21807	15	21615	3752211	5487	true	Complete	25259D-5	ATCC Bacteriology
df939d461afe42a4	BAA-2802	published	beta	1		4064322	0.389903371637078	4282697	3	4	0	234.822320782676		16163	48227	21	22182	4407942	6259	false	Chromosome	BAA-2802DX	ATCC Bacteriology
df7c73dde40042f9	43812	published	beta	1		611621	0.643036212482313	3383908	1	8	0	251.542475959528		2597	7562	24	1826	4770049	0	false	Chromosome	43812D-5	ATCC Bacteriology
df3bd7cd787942fe	BAA-2192	published	beta	1		5422576	0.506738145864554	5538423	1	8	0.595238095238095	151.668582315617		15157	23265	16	63634	4138416	3136	false	Chromosome	BAA-2192D-5	ATCC Bacteriology
df37ecd68c344735	BAA-2472	published	beta	1		5438719	0.56906774737451	5984037	5	8	0.228528911564626	106.750057778855		1682	9492	26	216925	6284747	74572	false	Chromosome	BAA-2472	ATCC Bacteriology
df3672666efd4545	BAA-868	published	gold	1		4005131	0.598741149134506	7273300	5	5	0.338983050847458	469.640260267004		1841	12448	25	422997	24353235	1449282	true	Complete	BAA-868	ATCC Bacteriology
def5fbf154db44f1	29944	published	gold	1		4492518	0.404391625112959	4648803	4	4	1.08108108108108	293.338887881461		12286	31470	23	58324	12993304	157031	true	Complete	29944	ATCC Bacteriology
dee442bc92c844a2	BAA-836	published	gold	1		4767839	0.551602728196149	4767839	1	1	0.921153499278499	192.234892369478		4424	9609	26	66855	5310456	14224	true	Complete	BAA-836	ATCC Bacteriology
de97f7b8f17641ce	15305	published	gold	1		2516435	0.331573222153933	2616312	4	4	0.552486187845304	478.828060644143	137.20085372081	7158	35314	16	23747	5340772	4329	true	Complete	15305D-5	ATCC Bacteriology
ddd2b883d4f94229	35045	published	beta	1		2704527	0.345264791701019	2789740	1	2	1.91387559808612	906.80161663811		4285	13416	26	456609	18970295	125584	false	Chromosome	35045	ATCC Bacteriology
ddc7a0b6cc474c8f	25923	published	beta	3		2709309	0.328559760588465	2806348	1	3	0.0802568218298555	316.338697125232		5925	11636	16	122196	3813832	5343	false	Chromosome	25923D-5	ATCC Bacteriology
dd9e9d4a2bcb48c0	27536	published	gold	1		1944354	0.604882649970119	1944354	1	1	0	1694.74660903226		6504	17496	25	212371	24814717	525336	true	Complete	27536	ATCC Bacteriology
dd9bc409cf554298	9912	published	gold	1		4602536	0.548318832422018	4729243	2	2	0.665509259259259	133.910359226625		17105.5	39175	24	81792	3109460	5442	true	Complete	9912D-5	ATCC Bacteriology
dcf96a1707ed4367	12472	published	gold	2		4751481	0.648419303370886	4751481	1	1	0.452488687782805	220.093738181312	39.5984188929725	13546	36550	15	9271	5245850	12151	true	Complete	12472DX	ATCC Bacteriology
dce577ac521e48e7	14685	published	gold	1		1910597	0.506738065602998	1913754	2	2	0	877.126093008819		6286	16058	26	355559	12411410	1072323	true	Complete	14685	ATCC Bacteriology
dcca847746cc4880	BAA-977	published	beta	2		2966221	0.328821116005063	2969198	1	2	0.220706260032103	292.147952841167		5662	21633	26	252066	4177719	36499	false	Chromosome	BAA-977DX	ATCC Bacteriology
dcbfaedd12e847e6	19118	published	gold	1		2942535	0.379937027087188	2942535	1	1	0	1031.34876934344		11912	32329	25	64848	21703777	887553	true	Complete	19118	ATCC Bacteriology
dc74f35c21f84c0c	BAA-1578	published	beta	1		4740543	0.517790952415562	5008276	5	7	0.662202380952381	182.022635281855		3272	5561	24	1029656	4704581	3447	false	Chromosome	BAA-1578D-5	ATCC Bacteriology
dbdebdd5dd27427c	29897	published	gold	1		4921474	0.372247826565781	4921474	1	1	0.490196078431372	586.446654803012		11267	27539	25	140543	20519759	842411	true	Complete	29897	ATCC Bacteriology
dbc7eaaf699942f5	25611	published	gold	2		1937356	0.433840419537988	2607249	2	2	0	380.211879972922	399.760389590714	3412	11393	16	171642	4031326	3687	true	Complete	25611D-5	ATCC Bacteriology
dbb1730e0024442d	BAA-460	published	beta	1		5483611	0.504745752081961	5580675	2	4	0.334821428571428	138.699194478595		9289	26822	20	168477	3704072	1577	false	Chromosome	BAA-460D-5	ATCC Bacteriology
db82169f183a4eb9	9818	published	beta	1		5338409	0.35407612456238	5433936	3	4	0.352733686067019	163.250068367581		9076	23016	14	1058	3483648	40512	false	Chromosome	9818	ATCC Bacteriology
db7a92903ce3471b	17699	published	gold	1		4049876	0.663372173695181	7415911	3	3	0	143.632057648674		4433.5	25237	15	31060	5682550	1765	true	Complete	17699D-5	ATCC Bacteriology
db61f6f4b64e4bec	27335	published	gold	1		1932953	0.377071247981715	1932953	1	1	0	498.460868939907		6124	19311	24	157756	4372202	7817	true	Complete	27335DX	ATCC Bacteriology
db5acdaec4684c74	BAA-938	published	gold	1		2457404	0.345198835844656	2457404	1	1	0	293.246570559592		2252	4650	25	254345	3883270	0	true	Complete	BAA-938D-5	ATCC Bacteriology
db5167d3c7f64a2f	43273	published	gold	1		4216131	0.552892293022488	5484835	7	7	1.06812786431555	204.644750297867		5350	17808	24	187005	8002182	432220	true	Complete	43273	ATCC Bacteriology
db4b02be44a845e9	4520	published	gold	1		3751386	0.417145822903855	3751386	1	1	0.20746887966805	999.808641392808		3081	21266	26	252589	26756583	1611611	true	Complete	4520	ATCC Bacteriology
dacb9056c94d492f	BAA-1587	published	beta	1		1243148	0.521800270668481	4769037	1	29	0.234885620915033	150.232243560288		2331	3307	22	969482	3826710	2105	false	Chromosome	BAA-1587D-5	ATCC Bacteriology
d9e826a7b4244f35	BAA-1904	published	beta	1		5480902	0.568236070817774	5992168	6	7	1.15008503401361	462.607175566506		4128	18554	27	230166	19852401	1928453	false	Chromosome	BAA-1904	ATCC Bacteriology
d9b9e87d1c464c84	BAA-1579	published	beta	1		5397547	0.516147826305914	5758515	3	4	0.861759768009768	137.754797854697		2303	3996	22	1254100	4438233	2484	false	Chromosome	BAA-1579D-5	ATCC Bacteriology
d98d6c77ccfd4f00	BAA-587	published	gold	2		4773763	0.68100134003301	4773763	1	1	0	128.234553384327	102.725382889766	17858.5	50906	19	18472	3387577	1458	true	Complete	BAA-587D-5	ATCC Bacteriology
d90f40b6367549f2	43617	published	gold	1		1947485	0.416941337160492	1947485	1	1	0.274725274725275	1388.55448180602		7927.5	23997	27	122478	19110981	461698	true	Complete	43617	ATCC Bacteriology
d8fcead0a3134390	6633	published	gold	1		4041255	0.439259338992466	4041255	1	1	0	215.892338642328	261.267328589757	6479	8821	15	158791	3559293	8217	true	Complete	6633D-5	ATCC Bacteriology
d8de8de4bed6493b	4277	published	beta	1		1728258	0.623771281587112	6677486	1	6	0.849056603773585	435.89211470613		12028	23406	24	184749	20761625	496092	false	Chromosome	4277	ATCC Bacteriology
d8d81a0eb8714400	BAA-1764	published	gold	1		2818315	0.328206214172546	2842792	2	2	0.220706260032103	597.215223625225		8793	22795	28	99757	15706570	201333	true	Complete	BAA-1764	ATCC Bacteriology
d8b9ef7195db42dd	BAA-1089	published	gold	1		4843708	0.415798392471223	4843708	1	1	0.37037037037037	105.756280768472		12563	27731	24	113592	2703875	0	true	Complete	BAA-1089D-5	ATCC Bacteriology
d89c63a9a88243e2	49626	published	gold	2		1634108	0.49268836576285	1634108	1	1	0	1085.09987606379	379.595166904513	2400	9131	20	134922	8875070	633	true	Complete	49626D-5	ATCC Bacteriology
d889f9dd971b473d	8482	published	gold	3		5163177	0.422015553601978	5163177	1	1	0.943396226415094	182.330839519931		7970.5	36787	16	7634	4414423	2756	true	Complete	8482D-5	ATCC Bacteriology
d87a74a81f50424f	BAA-2795	published	beta	1		7003653	0.659011184849023	7023072	1	2	0.167256985438804	230.226571268038		7649	35881	24	114855	8618250	8174	false	Chromosome	BAA-2795DX	ATCC Bacteriology
d875fbec044a409c	15696	published	gold	1		2339983	0.625947282522993	2339983	1	1	0	344.258505724187		6113	18531	25	75297	4705470	3315	true	Complete	15696	ATCC Bacteriology
d8624f2bd37b43ee	BAA-1903	published	gold	1		5343070	0.571977496599469	5643236	4	4	0.0198412698412698	284.34389128645		6354.5	24590	27	29940	11452762	1096465	true	Complete	BAA-1903	ATCC Bacteriology
d85bc05c2d4e4e04	BAA-3111	published	beta	1		5104932	0.584921363783023	5808138	3	6	2.36235119047619	143.888765881002		5051	26522	23	170328	4007878	5180	false	Chromosome	BAA-3111	ATCC Bacteriology
d85af115786d46cd	BAA-1152	published	gold	1		2474957	0.555831071004466	2474957	1	1	0.564334085778781	378.261433632988		6814	29607	25	62518	5433887	10893	true	Complete	BAA-1152-MINI	ATCC Bacteriology
d8553d39b9144ba4	BAA-1612	published	gold	1		4562497	0.476197537105748	4660127	2	2	0	166.032692984054		6298	21268	25	296369	4375678	4581	true	Complete	BAA-1612D-5	ATCC Bacteriology
d84362e981544e2d	BAA-1902	published	beta	1		5383199	0.570402573825935	5856424	5	8	0.0198412698412698	483.427479941035		6520	17139	26	204115	20146962	480075	false	Chromosome	BAA-1902	ATCC Bacteriology
d842f91a8bc64b78	BAA-1334	published	gold	1		1873578	0.286024387562194	1873578	1	1	0	453.63300326968		4104	8190	25	403974	9315533	85198	true	Complete	BAA-1334D-5	ATCC Bacteriology
